NCT00286624,Exclusion,baseline hgb < 11.7 g/dl in females or < 13 g/dl in males,baseline <VL Label=cygb gene Source=UMLS>hgb</VL> <VML Logic=lower Unit=g/dl>11.7</VML> in females or <VML Logic=lower Unit=g/dl>13</VML> in males,"[['cygb gene', '<', '11.7', 'g/dl'], ['cygb gene', '<', '13', 'g/dl']]"
NCT00286624,Exclusion,lymphopenia (<1000/microl) or leukopenia (<3000 total leukocytes/microl) or an absolute cd4+ count <500/microl,<VL Label=lymphopenia Source=ngram>lymphopenia</VL> ( <VML Logic=lower Unit=>1000</VML> / microl ) or leukopenia ( <VML Logic=lower Unit=>3000</VML> total leukocytes / microl ) or an absolute cd4+ count <VML Logic=lower Unit=>500</VML> / microl,"[['lymphopenia', '<', '1000', ''], ['lymphopenia', '<', '3000', ''], ['lymphopenia', '<', '500', '']]"
NCT00286624,Exclusion,or platelets <150000/microl,or <VML Logic=lower Unit=platelets>150000</VML> / <VL Label=microl Source=ngram>microl</VL>,"[['microl', '<', '150000', 'platelets']]"
NCT00286624,Exclusion,history of coagulopathy or medical condition requiring long-term anticoagulant therapy after transplantation or patient with inr >1.5.,<VL Label=history of coagulopathy or medical condition requiring long-term anticoagulant therapy after transplantation or patient Source=ngram>history of coagulopathy or medical condition requiring long-term anticoagulant therapy after transplantation or patient</VL> with <VML Logic=greater Unit=inr>1.5</VML> .,"[['history of coagulopathy or medical condition requiring long-term anticoagulant therapy after transplantation or patient', '>', '1.5', 'inr']]"
NCT00286624,Exclusion,"hyperlipidemia (fasting ldl cholesterol > 130 mg/dl, treated or untreated","hyperlipidemia ( <VL Label=fasting ldl cholesterol Source=ngram>fasting ldl cholesterol</VL> <VML Logic=greater Unit=mg/dl>130</VML>, treated or untreated","[['fasting ldl cholesterol', '>', '130', 'mg/dl']]"
NCT00286624,Exclusion,and/or fasting triglycerides > 200 mg/dl).,and / or <VL Label=fasting triglycerides Source=ngram>fasting triglycerides</VL> <VML Logic=greater Unit=mg/dl>200</VML> ) .,"[['fasting triglycerides', '>', '200', 'mg/dl']]"
NCT00286962,Inclusion,"intermediate or poor glycemic control, defined as hba1c >= 7.5% and/or >= 5 incidents of hypoglycemia a week.","<VL Label=intermediate Source=UMLS>intermediate</VL> or poor glycemic control, defined as hba1c <VML Logic=greater_equal Unit=%>7.5</VML> and / or <VML Logic=greater_equal Unit=incidents>5</VML> of hypoglycemia a week.","[['intermediate', '>=', '7.5', '%'], ['intermediate', '>=', '5', 'incidents']]"
NCT00286962,Exclusion,renal function impairment: creatinin >= 150 micromol/l or a creatinin clearance < 50 ml/min,renal function impairment: creatinin <VML Logic=greater_equal Unit=micromol/l>150</VML> or a creatinin <VL Label=clearance Source=UMLS>clearance</VL> <VML Logic=lower Unit=ml/min>50</VML>,"[['clearance', '>=', '150', 'micromol/l'], ['clearance', '<', '50', 'ml/min']]"
NCT00286962,Exclusion,myocardial infarction within the last 12 months,<VL Label=myocardial infarction Source=ngram>myocardial infarction</VL> <VML Logic=lower Unit=last months>12</VML>,"[['myocardial infarction', '<', '12', 'last months']]"
NCT00286962,Exclusion,"participation in other trials, involving investigational products within 30 days prior to trial entry.","participation in other trials, <VL Label=involving investigational products Source=ngram>involving investigational products</VL> <VML Logic=lower Unit=days>30</VML> prior to trial entry.","[['involving investigational products', '<', '30', 'days']]"
NCT00286962,Exclusion,plans to engage in activities which require them to go below 25 feet below sea level.,<VL Label=plans to engage in activities which require them to go Source=ngram>plans to engage in activities which require them to go</VL> <VML Logic=lower Unit=>25</VML> feet below sea level.,"[['plans to engage in activities which require them to go', '<', '25', '']]"
NCT00290979,Inclusion,"men or women with type 1 diabetes mellitus, an hba1c range of >=6.0 - =<11.0% and on a basal-bolus insulin regimen","<VL Label=men or women with type 1 diabetes mellitus Source=ngram>men or women with type 1 diabetes mellitus</VL>, an hba1c range of <VML Logic=greater_equal Unit=>6.0</VML> -  <VML Logic=lower_equal Unit=%>11.0</VML> and on a basal-bolus insulin regimen","[['men or women with type 1 diabetes mellitus', '>=', '6.0', ''], ['men or women with type 1 diabetes mellitus', '<=', '11.0', '%']]"
NCT00290979,Inclusion,they must have had at least 1 year of continuous insulin treatment at the date of informed consent.,they must have had <VML Logic=greater_equal Unit=year>1</VML> of <VL Label=continuous insulin treatment at the date of informed consent Source=ngram>continuous insulin treatment at the date of informed consent</VL>.,"[['continuous insulin treatment at the date of informed consent', '>=', '1', 'year']]"
NCT00290979,Exclusion,subjects who received an oral hypoglycemic agent other than insulin within 4 weeks prior to informed consent,<VL Label=subjects who received an oral hypoglycemic agent other than insulin Source=ngram>subjects who received an oral hypoglycemic agent other than insulin</VL> <VML Logic=lower Unit=weeks>4</VML> prior to informed consent,"[['subjects who received an oral hypoglycemic agent other than insulin', '<', '4', 'weeks']]"
NCT00290979,Exclusion,subjects who received oral or intravenous corticosteroid within 4 weeks prior to informed consent,<VL Label=subjects who received oral or intravenous corticosteroid Source=ngram>subjects who received oral or intravenous corticosteroid</VL> <VML Logic=lower Unit=weeks>4</VML> prior to informed consent,"[['subjects who received oral or intravenous corticosteroid', '<', '4', 'weeks']]"
NCT00290979,Exclusion,subjects who were treated with another investigational product within 12 weeks prior to informed consent,<VL Label=subjects who were treated with another investigational product Source=ngram>subjects who were treated with another investigational product</VL> <VML Logic=lower Unit=weeks>12</VML> prior to informed consent,"[['subjects who were treated with another investigational product', '<', '12', 'weeks']]"
NCT00290979,Exclusion,"female subjects who are possibly pregnant [female subjects of reproductive potential who have serum human chorionic gonadotropin (hcg) level > 0.7 miu/ml as determined by central laboratory, srl medisearch inc., during screening phase]","female subjects who are possibly pregnant [ <VL Label=female subjects of reproductive potential who have serum human chorionic gonadotropin Source=ngram>female subjects of reproductive potential who have serum human chorionic gonadotropin</VL> ( hcg ) level <VML Logic=greater Unit=>0.7</VML> miu / ml as determined by central laboratory, srl medisearch inc., during screening phase ] ","[['female subjects of reproductive potential who have serum human chorionic gonadotropin', '>', '0.7', '']]"
NCT00290979,Exclusion,subjects with diabetic retinopathy who received surgical treatments (laser photocoagulation or vitrectomy) within 24 weeks prior to informed consent or who are expected to have these surgical treatments during the study period,<VL Label=subjects with diabetic retinopathy who received surgical treatments Source=ngram>subjects with diabetic retinopathy who received surgical treatments</VL> ( laser photocoagulation or vitrectomy ) <VML Logic=lower Unit=weeks>24</VML> prior to informed consent or who are expected to have these surgical treatments during the study period,"[['subjects with diabetic retinopathy who received surgical treatments', '<', '24', 'weeks']]"
NCT00290979,Exclusion,"subjects with impaired hepatic function (sgot or sgpt =<80 iu/l determined by central laboratory, srl medisearch inc., during screening phase) or impaired renal function (serum creatinine =<2.0 mg/dl determined by central laboratory, srl medisearch inc., during screening phase)","subjects with impaired hepatic function ( sgot or sgpt <VML Logic=lower_equal Unit=iu/l>80</VML> determined by central laboratory, srl medisearch inc., during screening phase ) or impaired renal function ( <VL Label=serum creatinine level Source=UMLS>serum creatinine</VL> <VML Logic=lower_equal Unit=mg/dl>2.0</VML> determined by central laboratory, srl medisearch inc., during screening phase ) ","[['serum creatinine level', '<=', '80', 'iu/l'], ['serum creatinine level', '<=', '2.0', 'mg/dl']]"
NCT00291772,Inclusion,13-22 years of age at the time of enrollment.,<VML Logic=greater_equal Unit=years>13</VML> - <VML Logic=lower_equal Unit=years>22</VML> of <VL Label=age Source=UMLS>age</VL> at the time of enrollment.,"[['age', '>=', '13', 'years'], ['age', '<=', '22', 'years']]"
NCT00291772,Inclusion,have been diagnosed with diabetes for at least 1 year and in good control (hba1c less than or equal to 8.5%).,have been <VL Label=diagnosed with diabetes Source=ngram>diagnosed with diabetes</VL> for <VML Logic=greater_equal Unit=year>1</VML> and in good control ( hba1c <VML Logic=lower_equal Unit=%>8.5</VML> ) .,"[['diagnosed with diabetes', '>=', '1', 'year'], ['diagnosed with diabetes', '<=', '8.5', '%']]"
NCT00291772,Inclusion,hemoglobin equal to or greater than 12 g/dl before each study.,<VL Label=hemoglobin Source=ngram>hemoglobin</VL> <VML Logic=greater_equal Unit=g/dl>12</VML> before each study.,"[['hemoglobin', '>=', '12', 'g/dl']]"
NCT00291772,Inclusion,weight more than 44 kg,<VL Label=weight Source=ngram>weight</VL> <VML Logic=greater Unit=kg>44</VML>,"[['weight', '>', '44', 'kg']]"
NCT00291772,Exclusion,age greater than 23 years or less than 13 years at the time of study,<VL Label=age Source=UMLS>age</VL> <VML Logic=greater Unit=years>23</VML> or <VML Logic=lower Unit=years>13</VML> at the time of study,"[['age', '>', '23', 'years'], ['age', '<', '13', 'years']]"
NCT00291772,Exclusion,anemia (hemoglobin less than 12mg/dl),anemia ( <VL Label=hemoglobin Source=ngram>hemoglobin</VL> <VML Logic=lower Unit=mg/dl>12</VML> ) ,"[['hemoglobin', '<', '12', 'mg/dl']]"
NCT00291772,Exclusion,hgb a1c greater than 8.5 % in a diabetic subject,<VL Label=cygb gene Source=UMLS>hgb</VL> a1c <VML Logic=greater Unit=%>8.5</VML> in a diabetic subject,"[['cygb gene', '>', '8.5', '%']]"
NCT00291772,Exclusion,bmi > 90 % tile for age or < 10 % tile for age,<VL Label=body mass index procedure Source=UMLS>bmi</VL> <VML Logic=greater Unit=%>90</VML> tile for <VL Label=age Source=UMLS>age</VL> or <VML Logic=lower Unit=%>10</VML> tile for age,"[['body mass index procedure', '>', '90', '%'], ['age', '<', '10', '%']]"
NCT00291772,Exclusion,weight less than 44 kg,<VL Label=weight Source=ngram>weight</VL> <VML Logic=lower Unit=kg>44</VML>,"[['weight', '<', '44', 'kg']]"
NCT00297401,Inclusion,hemoglobin a1c between 6 and 10%,<VL Label=hemoglobin a1c Source=ngram>hemoglobin a1c</VL> <VML Logic=greater_equal Unit=%>6</VML> - <VML Logic=lower_equal Unit=%>10</VML>,"[['hemoglobin a1c', '>=', '6', '%'], ['hemoglobin a1c', '<=', '10', '%']]"
NCT00297401,Inclusion,"have evidence of early diabetic renal disease as determined by creatinine clearance more than 80 ml/minute, urine albumin to creatinine ratio of more than 3.0 and urinary albumin levels consistent with the diagnosis of diabetic nephropathy (more than 20 mg/mmol for men and more than 28 mg/mmol for women)","have evidence of early diabetic renal disease as determined by creatinine <VL Label=clearance Source=UMLS>clearance</VL> <VML Logic=greater Unit=ml/minute>80</VML>, <VL Label=urine albumin level Source=UMLS>urine albumin</VL> to creatinine ratio of <VML Logic=greater Unit=>3.0</VML> and urinary <VL Label=albumin level Source=UMLS>albumin levels</VL> consistent with the diagnosis of diabetic nephropathy ( <VML Logic=greater Unit=mg/mmol>20</VML> for men and <VML Logic=greater Unit=mg/mmol>28</VML> for women ) ","[['clearance', '>', '80', 'ml/minute'], ['urine albumin level', '>', '3.0', ''], ['albumin level', '>', '20', 'mg/mmol'], ['albumin level', '>', '28', 'mg/mmol']]"
NCT00297401,Exclusion,"have poorly controlled diabetes, chronic liver disease, clinical jaundice, and/or elevation of liver-related laboratory results, have chronic renal failure on dialysis, have received a kidney transplant or have a moderate to severe kidney disease, have previous history of myocardial infarction, stroke, claudication or amputation, have cancer and are currently receiving chemotherapy or plan to receive chemotherapy in the next 6 months and woman of childbearing potential despite actively practicing birth control by using a medically accepted device or therapy.","have poorly controlled diabetes, chronic liver disease, clinical jaundice, and / or elevation of liver-related <VL Label=laboratory results Source=UMLS>laboratory results</VL>, have chronic renal failure on dialysis, have received a kidney transplant or have a moderate to severe kidney disease, have previous history of myocardial infarction, stroke, claudication or amputation, have cancer and are currently receiving chemotherapy or plan to receive chemotherapy <VML Logic=lower_equal Unit=next months>6</VML> and woman of childbearing potential despite actively practicing birth control by using a medically accepted device or therapy.","[['laboratory results', '<=', '6', 'next months']]"
NCT00297401,Exclusion,"are being treated or intending to start treatment during the trial with excluded drugs: topical or oral carbonic anhydrase inhibitors and require more than 2 weeks of treatment with drugs known to strongly inhibit cytochrome p450 3a4 (cyp3a4), including but not limited to, delavirdine, fluconazole, itraconazole, indinavir, ketoconazole mibefradil, nelfinavir, ritonavir and saquinavir.","are being <VL Label=treated or intending to start treatment during the trial with excluded drugs Source=ngram>treated or intending to start treatment during the trial with excluded drugs</VL>: topical or oral carbonic anhydrase inhibitors and require <VML Logic=greater Unit=weeks>2</VML> of treatment with drugs known to strongly inhibit cytochrome p450 <VML Logic=equal Unit=>3</VML> a4 ( cyp3a4 ) , including but not limited to, delavirdine, fluconazole, itraconazole, indinavir, ketoconazole mibefradil, nelfinavir, ritonavir and saquinavir.","[['treated or intending to start treatment during the trial with excluded drugs', '>', '2', 'weeks'], ['treated or intending to start treatment during the trial with excluded drugs', '=', '3', '']]"
NCT00297401,Exclusion,"consume alcohol, tobacco and nicotine products within 48 hours before the study and have any condition that, in the investigator's opinion, would preclude meaningful participation in the study, including but not limited to, abnormal laboratory values the investigator considers clinically significant, patients who are poor medical or psychiatric risks for treatment with an investigational drug, patients who are unlikely to complete the study.","consume alcohol, <VL Label=tobacco and nicotine products Source=ngram>tobacco and nicotine products</VL> <VML Logic=lower Unit=hours>48</VML> before the study and have any condition that, in the investigator's opinion, would preclude meaningful participation in the study, including but not limited to, abnormal laboratory values the investigator considers clinically significant, patients who are poor medical or psychiatric risks for treatment with an investigational drug, patients who are unlikely to complete the study.","[['tobacco and nicotine products', '<', '48', 'hours']]"
NCT00297583,Inclusion,type 1 diabetes (as defined by the world health organization) for at least 2 years,type 1 diabetes ( as <VL Label=defined by the world health organization Source=ngram>defined by the world health organization</VL> ) for <VML Logic=greater_equal Unit=years>2</VML>,"[['defined by the world health organization', '>=', '2', 'years']]"
NCT00297583,Inclusion,hba1c <= 10.0 %,<VL Label=hba1c Source=ngram>hba1c</VL> <VML Logic=lower_equal Unit=%>10.0</VML>,"[['hba1c', '<=', '10.0', '%']]"
NCT00297583,Inclusion,"c-peptide < 0.05 nmol/l, based on fasting c-peptide level","<VL Label=c-peptide Source=ngram>c-peptide</VL> <VML Logic=lower Unit=nmol/l>0.05</VML>, based on fasting c-peptide level","[['c-peptide', '<', '0.05', 'nmol/l']]"
NCT00297583,Inclusion,body mass index (bmi) <= 30 kg/m,body mass index ( <VL Label=body mass index procedure Source=UMLS>bmi</VL> )  <VML Logic=lower_equal Unit=kg/m>30</VML>,"[['body mass index procedure', '<=', '30', 'kg/m']]"
NCT00297583,Inclusion,"treatment with intensified insulin therapy: short acting insulin before meals (breakfast, lunch,dinner) with neutral protamine hagedorn (nph) insulin or continuous subcutaneous insulin infusion (csii) for at least 3 months.insulin glargine or other basal insulin than nph, had to be replaced by nph insulin at the screening visit.","treatment with intensified insulin therapy: short acting insulin before meals ( breakfast, lunch,dinner ) with neutral protamine hagedorn ( nph ) <VL Label=insulin or continuous subcutaneous insulin infusion Source=ngram>insulin or continuous subcutaneous insulin infusion</VL> ( csii ) for <VML Logic=greater_equal Unit=months>3</VML>.insulin glargine or other basal insulin than nph, had to be replaced by nph insulin at the screening visit.","[['insulin or continuous subcutaneous insulin infusion', '>=', '3', 'months']]"
NCT00297583,Inclusion,women not of childbearing potential (surgically sterile or postmenopausal for more than 2 years) or not pregnant and agreed to use a reliable contraceptive measure for the duration of the study.,women not of childbearing potential ( <VL Label=surgically sterile or postmenopausal Source=ngram>surgically sterile or postmenopausal</VL> for <VML Logic=greater Unit=years>2</VML> ) or not pregnant and agreed to use a reliable contraceptive measure for the duration of the study.,"[['surgically sterile or postmenopausal', '>', '2', 'years']]"
NCT00297583,Inclusion,receipt of any investigational drug within the last 30 days prior to this trial,<VL Label=receipt of any investigational drug Source=ngram>receipt of any investigational drug</VL> <VML Logic=lower Unit=last days>30</VML> prior to this trial,"[['receipt of any investigational drug', '<', '30', 'last days']]"
NCT00297583,Inclusion,total daily insulin dose >= 1.4 iu/kg,<VL Label=total daily insulin dose Source=ngram>total daily insulin dose</VL> <VML Logic=greater_equal Unit=iu/kg>1.4</VML>,"[['total daily insulin dose', '>=', '1.4', 'iu/kg']]"
NCT00297583,Inclusion,serum insulin antibody level > 20 u/ml determined at screening visit,<VL Label=serum insulin measurement Source=UMLS>serum insulin</VL> antibody level <VML Logic=greater Unit=u/ml>20</VML> determined at screening visit,"[['serum insulin measurement', '>', '20', 'u/ml']]"
NCT00297583,Inclusion,smokers > 10 cigarettes per day or equivalent,<VL Label=smokers Source=ngram>smokers</VL> <VML Logic=greater Unit=cigarettes/day>10</VML> or equivalent,"[['smokers', '>', '10', 'cigarettes/day']]"
NCT00297583,Inclusion,"active proliferative diabetic retinopathy, as defined by the application of focal or panretinal photocoagulation or vitrectomy, in the 6 months prior to visit 1 or any other unstable (rapidly progressing) retinopathy that may require surgical treatment (including laser photocoagulation) during the study","active proliferative diabetic retinopathy, as <VL Label=defined by the application of focal or panretinal photocoagulation or vitrectomy Source=ngram>defined by the application of focal or panretinal photocoagulation or vitrectomy</VL>, <VML Logic=lower_equal Unit=months>6</VML> prior to visit 1 or any other unstable ( rapidly progressing ) retinopathy that may require surgical treatment ( including laser photocoagulation ) during the study","[['defined by the application of focal or panretinal photocoagulation or vitrectomy', '<=', '6', 'months']]"
NCT00297583,Inclusion,myocardial infarction within the last 12 months,<VL Label=myocardial infarction Source=ngram>myocardial infarction</VL> <VML Logic=lower Unit=last months>12</VML>,"[['myocardial infarction', '<', '12', 'last months']]"
NCT00297583,Inclusion,biochemical signs of hepatic or renal diseases as indicated by alanine aminotransferase and/or alkaline phosphatase >= 2 times and/or creatinine >= 1.5 times the upper limit of the normal reference range for the age group or current renal dialysis,biochemical signs of hepatic or renal diseases as indicated by alanine aminotransferase and / or alkaline phosphatase <VML Logic=greater_equal Unit=times>2</VML> and / or creatinine <VML Logic=greater_equal Unit=times>1.5</VML> the upper limit of the normal reference range for the <VL Label=age Source=UMLS>age</VL> group or current renal dialysis,"[['age', '>=', '2', 'times'], ['age', '>=', '1.5', 'times']]"
NCT00297583,Inclusion,"anemia as indicated by hemoglobin < 6.2 mmol/l or clinically relevant iron deficiency as indicated by low ferritin levels in men (< 34 ng/ml) and women (premenopausal < 22 ng/ml, menopausal < 13 ng/ml)","anemia as indicated by hemoglobin <VML Logic=lower Unit=mmol/l>6.2</VML> or clinically relevant iron deficiency as indicated by low <VL Label=ferritin level Source=UMLS>ferritin levels</VL> in men ( <VML Logic=lower Unit=ng/ml>34</VML> ) and women ( premenopausal <VML Logic=lower Unit=ng/ml>22</VML>, menopausal <VML Logic=lower Unit=ng/ml>13</VML> ) ","[['ferritin level', '<', '6.2', 'mmol/l'], ['ferritin level', '<', '34', 'ng/ml'], ['ferritin level', '<', '22', 'ng/ml'], ['ferritin level', '<', '13', 'ng/ml']]"
NCT00297583,Inclusion,donation of blood (>500 ml) during the previous 3 months prior to the screening visit or during the duration of the study,<VL Label=donation of blood Source=ngram>donation of blood</VL> ( <VML Logic=greater Unit=ml>500</VML> ) <VML Logic=lower_equal Unit=previous months>3</VML> prior to the screening visit or during the duration of the study,"[['donation of blood', '>', '500', 'ml'], ['donation of blood', '<=', '3', 'previous months']]"
NCT00297635,Inclusion,patients must be at least 18 years of age before starting the protocol and must have never used an insulin pump before,patients must be <VML Logic=greater_equal Unit=years>18</VML> of <VL Label=age Source=UMLS>age</VL> before starting the protocol and must have never used an insulin pump before,"[['age', '>=', '18', 'years']]"
NCT00297635,Exclusion,patients unwilling to perform at least 4 blood glucose self-tests will be ineligible for participation in this study,<VL Label=patients unwilling to perform Source=ngram>patients unwilling to perform</VL> <VML Logic=greater_equal Unit=>4</VML> blood glucose self-tests will be ineligible for participation in this study,"[['patients unwilling to perform', '>=', '4', '']]"
NCT00298740,Inclusion,people with type 1 diabetes previously implanted with the minimed implantable pump model 2000 at johns hopkins may join this study.,<VL Label=people with type 1 diabetes previously implanted with the minimed implantable pump model Source=ngram>people with type 1 diabetes previously implanted with the minimed implantable pump model</VL> <VML Logic=equal Unit=>2000</VML> at johns hopkins may join this study.,"[['people with type 1 diabetes previously implanted with the minimed implantable pump model', '=', '2000', '']]"
NCT00298740,Exclusion,anyone not previously implanted with the minimed implantable pump model 2000 at johns hopkins.,<VL Label=anyone not previously implanted with the minimed implantable pump model Source=ngram>anyone not previously implanted with the minimed implantable pump model</VL> <VML Logic=equal Unit=>2000</VML> at johns hopkins.,"[['anyone not previously implanted with the minimed implantable pump model', '=', '2000', '']]"
NCT00303134,Inclusion,"enrolling subjects must have type 1 diabetes mellitus for more than 5 years, complicated by at least one of the following situations that persist despite intensive insulin management efforts","<VL Label=enrolling subjects must have type 1 diabetes mellitus Source=ngram>enrolling subjects must have type 1 diabetes mellitus</VL> for <VML Logic=greater Unit=years>5</VML>, complicated by greater_equal one of the following situations that persist despite intensive insulin management efforts","[['enrolling subjects must have type 1 diabetes mellitus', '>', '5', 'years']]"
NCT00303134,Inclusion,"such management must be monitored in close cooperation with an endocrinologist or primary care physician, as defined by at least three contacts during the previous 12 months","such <VL Label=management must be monitored in close cooperation with an endocrinologist or primary care physician Source=ngram>management must be monitored in close cooperation with an endocrinologist or primary care physician</VL>, as defined by greater_equal three contacts <VML Logic=lower_equal Unit=previous months>12</VML>","[['management must be monitored in close cooperation with an endocrinologist or primary care physician', '<=', '12', 'previous months']]"
NCT00303134,Inclusion,"reduced awareness of hypoglycemia, as defined by the absence of adequate autonomic symptoms at plasma glucose levels of < 54 mg/dl, b","reduced awareness of hypoglycemia, as defined by the absence of adequate autonomic symptoms at plasma <VL Label=glucose level - finding Source=UMLS>glucose levels</VL> of <VML Logic=lower Unit=mg/dl>54</VML>, b","[['glucose level - finding', '<', '54', 'mg/dl']]"
NCT00303134,Inclusion,"metabolic lability/instability, characterized by two or more episodes of severe hypoglycemia and which is associated with a blood glucose below 54 mg/dl or two or more hospital visits for diabetic ketoacidosis over the last year, c","metabolic lability / instability, <VL Label=characterized by two or more episodes of severe hypoglycemia and which is associated with a blood glucose Source=ngram>characterized by two or more episodes of severe hypoglycemia and which is associated with a blood glucose</VL> <VML Logic=lower Unit=mg/dl>54</VML> or two or more hospital visits for diabetic ketoacidosis over the last year, c","[['characterized by two or more episodes of severe hypoglycemia and which is associated with a blood glucose', '<', '54', 'mg/dl']]"
NCT00303134,Inclusion,"despite efforts at optimal glucose control, progressive secondary complications of diabetes as defined by: i) retinopathya minimum of a three step progression using the early treatment diabetic retinopathy study (etdrs) grading system 44,or an equivalent progression as certified by an ophthalmologist familiar with diabetic retinopathy or ii) nephropathya confirmed rise of 50 g/min (72 mg/24h) of microalbuminuria or greater over at least three months (beginning anytime within the past two years) despite the use of an ace inhibitor or iii) neuropathypersistent or progressing autonomic neuropathy (gastroparesis, postural hypotension, neuropathic bowel or bladder) or persistent or progressing severe peripheral painful neuropathy not responding to usual management (e.g., tricyclics, gabapentin or carbamazepine).","despite efforts at optimal glucose control, progressive secondary complications of diabetes as defined by: i ) <VL Label=retinopathya greater_equal of a three step progression using the early treatment diabetic retinopathy study Source=ngram>retinopathya greater_equal of a three step progression using the early treatment diabetic retinopathy study</VL> ( etdrs ) grading system <VML Logic=equal Unit=>44</VML> ,or an equivalent progression as certified by an ophthalmologist familiar with diabetic retinopathy or ii ) nephropathya confirmed rise of <VML Logic=equal Unit=g/min>50</VML> ( <VML Logic=equal Unit=mg>72</VML> / <VML Logic=equal Unit=h>24</VML> ) of microalbuminuria or greater over greater_equal three months ( beginning anytime within the past two years ) despite the use of an ace inhibitor or iii ) neuropathypersistent or progressing autonomic neuropathy ( gastroparesis, postural hypotension, neuropathic bowel or bladder ) or persistent or progressing severe peripheral painful neuropathy not responding to usual management ( e.g., tricyclics, gabapentin or carbamazepine ) .","[['retinopathya greater_equal of a three step progression using the early treatment diabetic retinopathy study', '=', '44', ''], ['retinopathya greater_equal of a three step progression using the early treatment diabetic retinopathy study', '=', '50', 'g/min'], ['retinopathya greater_equal of a three step progression using the early treatment diabetic retinopathy study', '=', '72', 'mg'], ['retinopathya greater_equal of a three step progression using the early treatment diabetic retinopathy study', '=', '24', 'h']]"
NCT00303134,Exclusion,bmi > 26 kg/m2,<VL Label=body mass index procedure Source=UMLS>bmi</VL> <VML Logic=greater Unit=kg/m2>26</VML>,"[['body mass index procedure', '>', '26', 'kg/m2']]"
NCT00303134,Exclusion,"c-peptide response to arginine stimulation (5 gm i.v.) (any c-peptide >= 0.3 ng/ml at 2, 3, 4, 5, 7 and 10 min post-infusion)","<VL Label=c-peptide response to arginine stimulation Source=ngram>c-peptide response to arginine stimulation</VL> ( <VML Logic=equal Unit=gm>5</VML> i.v. )  ( any c-peptide <VML Logic=greater_equal Unit=ng/ml>0.3</VML> at <VML Logic=equal Unit=>2</VML> , <VML Logic=equal Unit=>3</VML> , <VML Logic=equal Unit=>4</VML> , <VML Logic=equal Unit=>5</VML> , <VML Logic=equal Unit=min>7</VML> - <VML Logic=equal Unit=min>10</VML> post-infusion ) ","[['c-peptide response to arginine stimulation', '=', '5', 'gm'], ['c-peptide response to arginine stimulation', '>=', '0.3', 'ng/ml'], ['c-peptide response to arginine stimulation', '=', '2', ''], ['c-peptide response to arginine stimulation', '=', '3', ''], ['c-peptide response to arginine stimulation', '=', '4', ''], ['c-peptide response to arginine stimulation', '=', '5', ''], ['c-peptide response to arginine stimulation', '=', '7', 'min'], ['c-peptide response to arginine stimulation', '=', '10', 'min']]"
NCT00303134,Exclusion,age less than 18 or greater than 65 years,<VL Label=age Source=UMLS>age</VL> <VML Logic=lower Unit=years>18</VML> - <VML Logic=greater Unit=years>65</VML>,"[['age', '<', '18', 'years'], ['age', '>', '65', 'years']]"
NCT00303134,Exclusion,creatinine clearance <80 ml/min/1.73 m2,creatinine <VL Label=clearance Source=UMLS>clearance</VL> <VML Logic=lower Unit=ml/min/1.73 m2>80</VML>,"[['clearance', '<', '80', 'ml/min/1.73 m2']]"
NCT00303134,Exclusion,serum creatinine >1.6 mg/dl,<VL Label=serum creatinine level Source=UMLS>serum creatinine</VL> <VML Logic=greater Unit=mg/dl>1.6</VML>,"[['serum creatinine level', '>', '1.6', 'mg/dl']]"
NCT00303134,Exclusion,macroalbuminuria (urinary albumin excretion rate >300 mg/24h),macroalbuminuria ( urinary <VL Label=albumin excretion rate measurement Source=UMLS>albumin excretion rate</VL> <VML Logic=greater Unit=mg>300</VML> / <VML Logic=equal Unit=h>24</VML> ) ,"[['albumin excretion rate measurement', '>', '300', 'mg'], ['albumin excretion rate measurement', '=', '24', 'h']]"
NCT00303134,Exclusion,baseline hb <10.5 gm/dl in women or <13 gm/dl in men,<VL Label=baseline hb Source=ngram>baseline hb</VL> <VML Logic=lower Unit=gm/dl>10.5</VML> in women or <VML Logic=lower Unit=gm/dl>13</VML> in men,"[['baseline hb', '<', '10.5', 'gm/dl'], ['baseline hb', '<', '13', 'gm/dl']]"
NCT00303134,Exclusion,(an initial lft test panel with any values >1.5 times upper limits of normal will exclude a patient, ( an <VL Label=initial lft test panel with any values Source=ngram>initial lft test panel with any values</VL> <VML Logic=greater Unit=times upper limits of normal>1.5</VML> will exclude a patient,"[['initial lft test panel with any values', '>', '1.5', 'times upper limits of normal']]"
NCT00303134,Exclusion,"a re-test for any values between normal and 1.5 times normal should be made and if the values remain elevated above normal limits, the patient will be excluded.)","a <VL Label=re-test for any values between normal Source=ngram>re-test for any values between normal</VL> and <VML Logic=equal Unit=times>1.5</VML> normal should be made and if the values remain elevated above normal limits, the patient will be excluded. ) ","[['re-test for any values between normal', '=', '1.5', 'times']]"
